2023.02.13 11:09:58	38.0138	36.5167	2.6	2.3	GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:09:30	38.0228	36.4588	5.0	2.7	CAGLAYAN-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:06:55	38.0930	37.5065	16.7	2.7	SUNNETKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 11:03:53	38.0557	36.5308	5.0	2.6	ORTATEPE-GOKSUN (KAHRAMANMARAS)	
2023.02.13 11:01:29	40.8357	30.9805	5.1	3.6	ELMACIK-GUMUSOVA (DUZCE)	
2023.02.13 11:01:27	38.0980	37.4763	5.0	3.3	SUNNETKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 11:00:49	38.0427	36.3907	3.8	3.1	SOGUKPINAR-GOKSUN (KAHRAMANMARAS)	
2023.02.13 10:58:28	38.0135	36.3817	9.3	3.0	ACIELMA-GOKSUN (KAHRAMANMARAS)	
2023.02.13 10:54:12	37.2923	37.0095	5.5	1.9	AKDEMIR-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 10:52:36	37.8715	36.6973	5.0	2.9	SAHINKAYASI (KAHRAMANMARAS)	
2023.02.13 10:47:08	37.3855	37.1230	6.1	2.1	NARLI-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 10:44:27	37.8428	37.7377	5.0	2.0	HARMANLI-GOLBASI (ADIYAMAN)	
2023.02.13 10:42:22	37.3327	37.0620	10.4	1.7	EMIROGLU-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 10:41:54	37.3962	37.0195	5.2	2.0	EKBEROGLU (KAHRAMANMARAS)	
2023.02.13 10:36:19	37.9030	36.3040	5.0	1.6	HACIKODAL-GOKSUN (KAHRAMANMARAS)	
2023.02.13 10:34:13	38.0565	37.3710	8.2	2.6	AGCASAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 10:32:29	38.1188	37.8270	5.0	2.6	FINDIKKOY-DOGANSEHIR (MALATYA)	
2023.02.13 10:27:30	38.0600	36.5010	5.2	1.8	ORTATEPE-GOKSUN (KAHRAMANMARAS)	
2023.02.13 10:26:16	38.1735	36.8712	5.0	1.6	ESENCE-AFSIN (KAHRAMANMARAS)	
2023.02.13 10:24:15	37.3228	37.0845	4.6	2.5	OSMANDEDE-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 10:22:36	38.0652	38.1888	5.4	2.0	PINARBASI-CELIKHAN (ADIYAMAN)	
2023.02.13 10:21:38	37.9722	36.4460	18.2	2.1	TASOLUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 10:18:53	37.5083	37.1132	7.8	3.7	KARTAL (KAHRAMANMARAS)	
2023.02.13 10:15:41	37.4432	37.7873	22.7	2.5	ASAGIKARAVAIZ-ARABAN (GAZIANTEP)	
2023.02.13 10:08:42	37.7877	37.7250	5.3	2.8	AKCAKAYA-GOLBASI (ADIYAMAN)	
2023.02.13 10:03:07	38.8398	43.5790	5.0	3.3	AKCIFT (VAN)	
2023.02.13 10:02:44	37.4497	36.9717	3.8	2.2	KOCALAR (KAHRAMANMARAS)	
2023.02.13 09:58:02	38.1990	38.6970	5.0	3.4	ALIHAN-PUTURGE (MALATYA)	
2023.02.13 09:49:33	38.0467	36.5002	5.0	2.3	HACIMIRZA-GOKSUN (KAHRAMANMARAS)	
2023.02.13 09:47:53	38.1590	38.5103	5.0	2.0	ULUKOY (MALATYA)	
2023.02.13 09:46:17	37.6455	37.3448	6.2	2.7	BOLUKDAMLAR-CAGLAYANCERIT (KAHRAMANMARAS)	
2023.02.13 09:44:25	38.1580	38.5742	5.0	2.1	ULUKOY (MALATYA)	
2023.02.13 09:41:52	38.1865	38.3282	8.9	2.5	ONCU-YESILYURT (MALATYA)	
2023.02.13 09:37:02	38.3177	37.6863	5.0	1.9	BEKIRUSAGI-AKCADAG (MALATYA)	
2023.02.13 09:34:31	38.0260	37.6127	1.2	3.3	GOVDELI-DOGANSEHIR (MALATYA)	
2023.02.13 09:28:27	38.1128	37.7435	3.9	3.4	FINDIKKOY-DOGANSEHIR (MALATYA)	
2023.02.13 09:22:44	38.1358	36.9805	5.3	2.3	YAZIDERE-AFSIN (KAHRAMANMARAS)	
2023.02.13 09:21:32	38.0105	36.6572	5.0	2.8	ELMALI-GOKSUN (KAHRAMANMARAS)	
2023.02.13 09:20:19	37.6122	37.3407	5.4	2.2	KARAAGAC-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 09:19:35	37.8568	36.6067	4.0	2.3	CEVREPINAR (KAHRAMANMARAS)	
2023.02.13 09:16:51	37.9952	37.5002	5.0	3.5	KULLAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 09:09:02	37.8828	36.3322	5.0	2.2	PAYAMBURNU-GOKSUN (KAHRAMANMARAS)	
2023.02.13 09:04:49	38.9798	41.3335	1.0	1.8	KALECIK (MUS)	
2023.02.13 09:03:05	37.4990	37.1548	3.2	1.7	DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 09:02:08	37.9907	37.9213	24.9	1.9	SURGU-DOGANSEHIR (MALATYA)	
2023.02.13 09:00:08	37.6667	36.1725	5.2	0.8	ESENLI-SUMBAS (OSMANIYE)	
2023.02.13 08:56:45	38.0925	37.7450	9.0	2.2	SOGUT-DOGANSEHIR (MALATYA)	
2023.02.13 08:56:06	38.0400	37.7032	5.0	2.8	BEGRE-DOGANSEHIR (MALATYA)	
2023.02.13 08:53:37	37.8627	37.6202	2.6	2.5	MEYDANKOY-GOLBASI (ADIYAMAN)	
2023.02.13 08:51:04	37.5263	36.3108	27.1	1.9	BOZTOPRAKLI-ANDIRIN (KAHRAMANMARAS)	
2023.02.13 08:41:52	38.2927	38.1828	5.2	2.5	IKIZCE-YESILYURT (MALATYA)	
2023.02.13 08:34:20	38.0212	36.3703	13.7	2.0	HUGTAS-GOKSUN (KAHRAMANMARAS)	
2023.02.13 08:33:17	36.8535	36.5280	9.3	2.8	AKBEZ-HASSA (HATAY)	
2023.02.13 08:32:23	37.8008	36.6207	4.1	2.5	CAGLAYAN (KAHRAMANMARAS)	
2023.02.13 08:31:52	38.1455	36.6515	5.0	2.5	YENIYAPAN-GOKSUN (KAHRAMANMARAS)	
2023.02.13 08:30:22	38.0453	37.4308	26.8	1.9	AGCASAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 08:22:37	36.2293	35.8968	11.1	3.1	BUYUKOBA-SAMANDAG (HATAY)	
2023.02.13 08:21:28	38.0312	37.6910	5.0	2.4	KUCUKLU-DOGANSEHIR (MALATYA)	
2023.02.13 08:20:01	38.1175	36.7175	4.9	2.3	KARAOMER-GOKSUN (KAHRAMANMARAS)	
2023.02.13 08:15:19	38.1215	36.4957	28.4	1.7	MAHMUTBEY-GOKSUN (KAHRAMANMARAS)	
2023.02.13 08:14:10	38.1252	38.4167	4.2	3.0	KARAGOL-CELIKHAN (ADIYAMAN)	
2023.02.13 08:11:46	37.8032	36.4543	2.0	2.6	GEBEN-ANDIRIN (KAHRAMANMARAS)	
2023.02.13 08:08:56	38.2098	36.4433	12.4	1.4	KEKLIKOLUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 07:59:19	38.0130	37.5013	5.0	2.6	TATLAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 07:57:10	38.1398	37.5333	3.0	2.6	SUNNETKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 07:51:21	38.1320	37.8225	5.8	3.6	FINDIKKOY-DOGANSEHIR (MALATYA)	
2023.02.13 07:49:22	37.6085	37.3627	7.7	3.0	KARAAGAC-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 07:47:12	38.2313	37.2943	5.1	2.4	SOGUTLU-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 07:45:50	37.9062	36.7755	8.5	2.4	KOZCAGIZ (KAHRAMANMARAS)	
2023.02.13 07:42:10	37.1732	37.0735	9.2	2.3	YAMACOBA-SEHITKAMIL (GAZIANTEP)	
2023.02.13 07:38:33	38.1667	38.5770	5.1	2.5	ULUKOY (MALATYA)	
2023.02.13 07:32:59	38.1235	37.8747	5.6	3.2	YOLKURU-DOGANSEHIR (MALATYA)	
2023.02.13 07:25:53	36.3830	36.1035	14.3	2.2	CERCIKAYA-BELEN (HATAY)	
2023.02.13 07:21:54	38.0085	36.4935	17.9	2.2	GOKSUN (KAHRAMANMARAS)	
2023.02.13 07:18:58	37.8240	36.5087	5.0	2.5	KUMARLI (KAHRAMANMARAS)	
2023.02.13 07:13:32	38.1023	37.0770	3.9	3.2	SOYSALLI-EKINOZU (KAHRAMANMARAS)	
2023.02.13 07:10:40	37.4453	37.0748	1.1	2.8	CINARLI-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 07:07:09	38.1003	38.1178	5.0	3.1	YALINKAYA-YESILYURT (MALATYA)	
2023.02.13 07:04:09	37.4230	37.1442	9.7	2.1	ESKINARLI-PAZARCIK (KAHRAMANMARAS)	
2023.02.13 07:00:16	38.3052	38.1368	3.3	2.7	DURULDU (MALATYA)	
2023.02.13 06:58:32	38.4507	31.8565	5.0	2.0	GOLYAKA-ILGIN (KONYA)	
2023.02.13 06:55:40	40.4520	26.3280	6.7	1.9	SAROS KORFEZI (EGE DENIZI)	
